case_name,task_source,chain,fork_block_number,target_contract_address,evm_version,case_id,incident_date,incident_name,mechanism_raw,incident_contract_path,incident_chain,source_url,source_status,source_snapshot_sha256,incident_record_sha256,incident_reference_urls,incident_tx_hashes,incident_loss_text,match_method,incident_metadata_present,benchmark_fork_anchor_present,deployment_block,prediction_cutoff_block,incident_block_or_time,source_availability_time,runtime_bytecode_hash_at_cutoff,outcome_adjudication_id,temporal_certification,admissibility_reason_codes,population_role,replaced_parent_slot_case_id,parent_envelope_path,parent_envelope_sha256,parent_case_artifact_path,parent_case_artifact_sha256,candidate_envelope_path,candidate_envelope_sha256,historical_envelope_path,historical_envelope_sha256,replacement_selection_rank,replacement_order_rule,replacement_source_sha256,replacement_readme_sha256,replacement_incident_block,replacement_exploit_tx_hash,candidate_id,source_case_id,source_artifact_path,source_artifact_sha256
hydt,defihacklabs,bsc,42985310,0xa2268fcc2fe7a2bb755fbe5a7b3ac346ddfedb9b,cancun,ca2-196bde1bc084a841e794,2024-10-10,HYDT,Oracle Price Manipulation,src/test/2024-10/HYDT_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,d03b733d95e5e35cab9dba563e3ecb4185c482f5b3b124ebcce29958df36e9fa,"[""https://x.com/TenArmorAlert/status/1844241843518951451""]",[],,exact_contract_basename,True,True,,,2024-10-10,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-196bde1bc084a841e794.json,beca3dacd937457c562a92905261795296a68278f53cd01c14f6262cbd55e2b3,cases/ca2-196bde1bc084a841e794.json,b93a1a0a71fe0bb4d0a701d8bbfcea037e40a7a3519c1139627d8722895fb9c4,,,,,,,,,,,,ca2-196bde1bc084a841e794,cases/ca2-196bde1bc084a841e794.json,b93a1a0a71fe0bb4d0a701d8bbfcea037e40a7a3519c1139627d8722895fb9c4
PegaBall,defihacklabs-temporal-replacement-finalization,ethereum,22626977,0x29003dd6b9970ad658314fffb61e42f352c41630,,ca2-1bee07e4cd2ee7c6892c,2025-06-03,PegaBall,replacement_candidate,,ethereum,,replacement_candidate_historical_snapshot_verified,484cd5860334b3288da48da8bff6506bdda0ef553ab53c8018170ecdfc07d4f8,3c7abe5b4c115ff7578c78968007578750dcbaf1bac69cbd0623769773cb2471,[],"[""0x3cecc3f347edff1d27a0c929f2e7a4c04522afb3a74e24db94684cb6b51b1d65""]",,frozen_chain_global_order_finalization,True,True,19003242,19010400,22626978,,699b20c9b03269b66d70b4ddc25d24cd0a23730e0f7c3c7010d295c6d9667b46,,replacement_candidate_selected,[],replacement,ca2-a4270f1ffef2f72b2237,cases/ca2-a4270f1ffef2f72b2237.json,e6a4212eb9c1234392882f3da0f1e88417b8d65cb399185e76a569b4fbc4910c,,,cases/ca2r-b2a222e969681c109367.json,dfbf3fa0e9fafff57b22088a1c55ab6530290dde060d822a6af8a5315a974cab,historical_cases/ca2r-b2a222e969681c109367/ca2r-b2a222e969681c109367.json,bfed423f9a4bf51fbee1e5c5d955638bbf32e4076bd7b4fb7b6eb06803a017c5,11,first_eligible_unique_from_frozen_chain_global_order,484cd5860334b3288da48da8bff6506bdda0ef553ab53c8018170ecdfc07d4f8,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,22626977,0x3cecc3f347edff1d27a0c929f2e7a4c04522afb3a74e24db94684cb6b51b1d65,ca2r-b2a222e969681c109367,ca2r-b2a222e969681c109367,historical_cases/ca2r-b2a222e969681c109367/ca2r-b2a222e969681c109367.json,bfed423f9a4bf51fbee1e5c5d955638bbf32e4076bd7b4fb7b6eb06803a017c5
morphoblue,defihacklabs,ethereum,20956051,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,shanghai,ca2-2656a778ab34f3a823cd,2024-10-13,MorphoBlue,Overpriced Asset in Oracle,src/test/2024-10/MorphoBlue_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,d183dfa70752be760bff13a307b62b2dd981f393011e68cb3abffe1f99a43fa8,"[""https://x.com/omeragoldberg/status/1845515843787960661""]",[],"$230,000",exact_contract_basename,True,True,,,2024-10-13,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-2656a778ab34f3a823cd.json,b002e00e7f2231b45e4ee9db348f379c9a81f25c34cfdbed962acafe25bee85f,cases/ca2-2656a778ab34f3a823cd.json,e516713d08eb6888ed0c9d412021047fc809d391ca2df7292a80cd9278997ff2,,,,,,,,,,,,ca2-2656a778ab34f3a823cd,cases/ca2-2656a778ab34f3a823cd.json,e516713d08eb6888ed0c9d412021047fc809d391ca2df7292a80cd9278997ff2
penpiexyzio,defihacklabs,ethereum,20671877,0x6e799758cee75dae3d84e09d40dc416ecf713652,shanghai,ca2-8b19d47d1a3d23da742b,2024-09-03,Penpiexyz_io,Reentrancy and Reward Manipulation,src/test/2024-09/Penpiexyzio_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,718b51fd914b292ad81f374f7b05f598beb46923d3d6438ea5bf80ed0aa91bac,"[""https://x.com/AnciliaInc/status/1831080555292856476"", ""https://x.com/Penpiexyz_io/status/1831462760787452240"", ""https://x.com/hackenclub/status/1831383106554573099"", ""https://x.com/peckshield/status/1831072098669953388""]",[],"11,113.6 ETH (~$27,348,259 USD)",exact_contract_basename,True,True,,,2024-09-03,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-8b19d47d1a3d23da742b.json,409c8f5af95cc612d4d05dee14971dbf1e40a277fdcd0a156aa268282bb64e05,cases/ca2-8b19d47d1a3d23da742b.json,c89d98842adc7d8394493d919d90ee9f1772956639eb0f63d5af81aee901f5b8,,,,,,,,,,,,ca2-8b19d47d1a3d23da742b,cases/ca2-8b19d47d1a3d23da742b.json,c89d98842adc7d8394493d919d90ee9f1772956639eb0f63d5af81aee901f5b8
vista,defihacklabs,bsc,43305237,0x493361d6164093936c86dcb35ad03b4c0d032076,cancun,ca2-7efff287d58605a4cc72,2024-10-22,Vista,flashmint receive error,src/test/2024-10/VISTA_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,f7ec459e7280d79f1fa7ab6dd7bc9ad362da13664762a503ad3aec7309b64cd9,"[""https://x.com/TenArmorAlert/status/1848403791881900130""]",[],"$28,000",exact_contract_basename,True,True,,,2024-10-22,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-7efff287d58605a4cc72.json,46b74eb2935582c950a10bc9958ffbd929e58a76c60fa422790f34637055af02,cases/ca2-7efff287d58605a4cc72.json,91edab5f1d6a1a5dff7c2254afe75b10a23d7079004caa1b852b518b929d048b,,,,,,,,,,,,ca2-7efff287d58605a4cc72,cases/ca2-7efff287d58605a4cc72.json,91edab5f1d6a1a5dff7c2254afe75b10a23d7079004caa1b852b518b929d048b
WXC,defihacklabs-temporal-replacement-finalization,bsc,57177438,0x8087720eeea59f9f04787065447d52150c09643e,,ca2-15ae4c22b54f390dc4fe,2025-08-11,WXC,replacement_candidate,,bsc,,replacement_candidate_historical_snapshot_verified,98d42e0e05f702f3f45e72ec6f6b079cd8d08705b3ac47fe304da7e7e7ce4bf1,dae8ec57f38ec248a2eb63ab09ebf1da8cb1837a67ed2a4a69df204c705b9ffc,[],"[""0x1397bc7f0d284f8e2e30d0a9edd0db1f3eb0dd284c75e30d226b02bf09ad068f""]",,frozen_chain_global_order_finalization,True,True,56030356,56145552,57177438,,65f9db61df14109ff165eb5b6ba869b3cd2194b5d536bfed7ca77524e8aefe59,,replacement_candidate_selected,[],replacement,ca2-8dd7451bbe256eb45bfb,cases/ca2-8dd7451bbe256eb45bfb.json,a8037b567d198e908bfca29b2fac82af37c8fdbf6629097c585ca997021dd2b1,,,cases/ca2r-90eb561aa424bfd69e9c.json,4e625f611a3e72330a6c1145f302173dae2948455fb2c89e0020872e17619294,historical_cases/ca2r-90eb561aa424bfd69e9c/ca2r-90eb561aa424bfd69e9c.json,b0a8568890fcb0dd8a115c3282a9cdcb56f83130ecb965c93f907636cfae07af,23,first_eligible_unique_from_frozen_chain_global_order,98d42e0e05f702f3f45e72ec6f6b079cd8d08705b3ac47fe304da7e7e7ce4bf1,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,57177438,0x1397bc7f0d284f8e2e30d0a9edd0db1f3eb0dd284c75e30d226b02bf09ad068f,ca2r-90eb561aa424bfd69e9c,ca2r-90eb561aa424bfd69e9c,historical_cases/ca2r-90eb561aa424bfd69e9c/ca2r-90eb561aa424bfd69e9c.json,b0a8568890fcb0dd8a115c3282a9cdcb56f83130ecb965c93f907636cfae07af
pledge,defihacklabs,bsc,44555337,0x061944c0f3c2d7dabafb50813efb05c4e0c952e1,shanghai,ca2-382283494db3462edcb4,2024-12-03,Pledge,Access Control,src/test/2024-12/Pledge_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,bbd7857a04b61866f20b3ae8c1b80afc2339103d3359a42af7253db0c510a94b,"[""https://x.com/TenArmorAlert/status/1864126176848965810""]",[],15K,exact_contract_basename,True,True,,,2024-12-03,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-382283494db3462edcb4.json,267ae92ec68317466f9be9eee0c95cc786ef5c19ef26a241bab8362601ac6996,cases/ca2-382283494db3462edcb4.json,5019f7990cb72c06687eb0b4797fec6415adfd1c4eec86261f84359351b9edab,,,,,,,,,,,,ca2-382283494db3462edcb4,cases/ca2-382283494db3462edcb4.json,5019f7990cb72c06687eb0b4797fec6415adfd1c4eec86261f84359351b9edab
veth,defihacklabs,ethereum,21184777,0x280a8955a11fcd81d72ba1f99d265a48ce39ac2e,shanghai,ca2-a7021cd43eafc6f1fd33,2024-11-14,vETH,Vulnerable Price Dependency,src/test/2024-11/vETH_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,fc813b43840d85f7d8d31498638a4b8e2ab8afb5d76cd912d0b9d119fb604418,"[""https://x.com/TenArmorAlert/status/1856984299905716645""]",[],447k,exact_contract_basename,True,True,,,2024-11-14,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-a7021cd43eafc6f1fd33.json,be505f36c181cc4dde63a3dd2decd9f7394d23ec4d9986ce39c2c45436dded35,cases/ca2-a7021cd43eafc6f1fd33.json,c2377acab02e8966979df73a9f34c675f14b6a24bc91c7cfc662fe438ce3f019,,,,,,,,,,,,ca2-a7021cd43eafc6f1fd33,cases/ca2-a7021cd43eafc6f1fd33.json,c2377acab02e8966979df73a9f34c675f14b6a24bc91c7cfc662fe438ce3f019
gain,defihacklabs,ethereum,19277619,0xde59b88abefa5e6c8aa6d742eee0f887dab136ac,shanghai,ca2-7a01249aabcf9ab600cc,2024-02-21,GAIN,bad function implementation,src/test/2024-02/GAIN_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,8481bf88380d95cfcd6dd0107aceb38157f92251d744f439b8d8322b5a858b82,[],[],~6.4 ETH,exact_contract_basename,True,True,,,2024-02-21,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-7a01249aabcf9ab600cc.json,3a1dabc72f061775daef9aec5eb82c2cbdf54e65a0871487317a9a37ff0aa99e,cases/ca2-7a01249aabcf9ab600cc.json,ad732fc5fd0a5f98e6a99da19110af2a169149f21c11f0508e781719904b8679,,,,,,,,,,,,ca2-7a01249aabcf9ab600cc,cases/ca2-7a01249aabcf9ab600cc.json,ad732fc5fd0a5f98e6a99da19110af2a169149f21c11f0508e781719904b8679
it,defihacklabs,bsc,36934258,0x1ac5fac863c0a026e029b173f2ae4d33938ab473,shanghai,ca2-5293bf48f2bcc29baaff,2024-03-13,IT,business logic flaw,src/test/2024-03/IT_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,24b3ff5aa8ea66c76b0175a2eb51abdd7641c659bb0e57687f8f765b165ca5bc,[],[],~13k USDT,exact_contract_basename,True,True,,,2024-03-13,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-5293bf48f2bcc29baaff.json,7acb24f95d4e25199d2f0859a18cf3ce20fa060e1681705a6684279ef0f6e036,cases/ca2-5293bf48f2bcc29baaff.json,2ea14c934fc1e8e1ee8bdbc66ee4d781e0a156cde776c9165b03821d31479543,,,,,,,,,,,,ca2-5293bf48f2bcc29baaff,cases/ca2-5293bf48f2bcc29baaff.json,2ea14c934fc1e8e1ee8bdbc66ee4d781e0a156cde776c9165b03821d31479543
cloberdex,defihacklabs,base,23514450,0x6a0b87d6b74f7d5c92722f6a11714dbeda9f3895,cancun,ca2-5b927b3791414bdc410e,2024-12-10,CloberDEX,Reentrancy,src/test/2024-12/CloberDEX_exp.sol,base,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,30394d79e505bad575a4eab456ad11a0e72a8b0db7dbae41a6053522f0f35850,"[""https://x.com/peckshield/status/1866443215186088048""]",[],~501K US$ (133.7 WETH),exact_contract_basename,True,True,,,2024-12-10,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-5b927b3791414bdc410e.json,3cda1e736a25c7ea015384a2b9f93abf98cdb5add548cb8f0e959ab5918e8c79,cases/ca2-5b927b3791414bdc410e.json,85eb4653923609ba1686f3b96d29ac5f9b01a755fe5124a2659497cde64fc29b,,,,,,,,,,,,ca2-5b927b3791414bdc410e,cases/ca2-5b927b3791414bdc410e.json,85eb4653923609ba1686f3b96d29ac5f9b01a755fe5124a2659497cde64fc29b
unverified,defihacklabs-temporal-replacement-finalization,bsc,54350435,0x8fd3d01cc65ea0e4dfffde7ec8159dc99a177f0a,,ca2-95b35bd7c797a707a0fe,2025-07-17,unverified,replacement_candidate,,bsc,,replacement_candidate_historical_snapshot_verified,fc37769ddee29951d96caf3ecda361f6fa95200699b1a4a87c380742e1d0f17d,8d2b7a1d0de79fed84c623c43597b1ac0415b4d3c91059847a7bbb6725201687,[],"[""0xf2eeaa87a049fb914dfe8c9f1a878fa9a3aab78688107844794dacd5ada99563""]",,frozen_chain_global_order_finalization,True,True,20346294,20375094,54350436,,eb2252b0e2ab02560f962bd4ff4546075166bdf9f1bfff57ec30137fef97ecf4,,replacement_candidate_selected,[],replacement,ca2-399010b287f06a594153,cases/ca2-399010b287f06a594153.json,26a1af537159fa8cc656b17a2e22c18193edc5f289cb89155c1a3decf6d6a1df,,,cases/ca2r-5c2f397092821899808b.json,a06799c77c97688f7322a40d04c6571f04668d3c168cd46f6a94dbc744e84982,historical_cases/ca2r-5c2f397092821899808b/ca2r-5c2f397092821899808b.json,69646fbbd82e33f7f45cd42514bb996235b07ccd6ac7e4bfea10f82d82a24183,10,first_eligible_unique_from_frozen_chain_global_order,fc37769ddee29951d96caf3ecda361f6fa95200699b1a4a87c380742e1d0f17d,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,54350435,0xf2eeaa87a049fb914dfe8c9f1a878fa9a3aab78688107844794dacd5ada99563,ca2r-5c2f397092821899808b,ca2r-5c2f397092821899808b,historical_cases/ca2r-5c2f397092821899808b/ca2r-5c2f397092821899808b.json,69646fbbd82e33f7f45cd42514bb996235b07ccd6ac7e4bfea10f82d82a24183
ast,defihacklabs,bsc,45964639,0xc10e0319337c7f83342424df72e73a70a29579b2,shanghai,ca2-f869139a8dcac0542bd9,2025-01-21,Ast,Price-Manipulation,src/test/2025-01/Ast_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,7b7a89fd412d9b417ccc04f2de16350b219139c4e166ff7202a34b4a7e9aae50,"[""https://medium.com/@joichiro.sai/ast-token-hack-how-a-faulty-transfer-logic-led-to-a-65k-exploit-da75aed59a43""]",[],~65K,exact_contract_basename,True,True,,,2025-01-21,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-f869139a8dcac0542bd9.json,2f586651c2a00acb10d435a4b85d3a7f302adca7d368dc98783c4b69db312d2d,cases/ca2-f869139a8dcac0542bd9.json,1da3f79049d7283e7b329f1abf5e930dc01604e0bcd266f1be3ee57b300f677d,,,,,,,,,,,,ca2-f869139a8dcac0542bd9,cases/ca2-f869139a8dcac0542bd9.json,1da3f79049d7283e7b329f1abf5e930dc01604e0bcd266f1be3ee57b300f677d
ipc,defihacklabs,bsc,45561315,0xeab0d46682ac707a06aefb0ac72a91a3fd6fe5d1,shanghai,ca2-dc0f5864cf0c7c7db3d8,2025-01-07,IPC Incorrect burn pairs,Logic Flaw,src/test/2025-01/IPC_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,ddc79cd55c305763b5718c12d1e60770fa5b11982bab363fd06156b14c7cb62a,"[""https://x.com/TenArmorAlert/status/1876663900663370056""]",[],～590k USDT,exact_contract_basename,True,True,,,2025-01-07,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-dc0f5864cf0c7c7db3d8.json,f866d8aecd4c8e55f9e2da8ad7bc2aaf00129778c62a976b6136f0be384c35f1,cases/ca2-dc0f5864cf0c7c7db3d8.json,f49f5eb8d2903073b7b562df4d29ce0909fc69d5a71bcb50127012ec937df30a,,,,,,,,,,,,ca2-dc0f5864cf0c7c7db3d8,cases/ca2-dc0f5864cf0c7c7db3d8.json,f49f5eb8d2903073b7b562df4d29ce0909fc69d5a71bcb50127012ec937df30a
xbridge,defihacklabs,ethereum,19723700,0x47ddb6a433b76117a98fbeab5320d8b67d468e31,shanghai,ca2-ed09542f8921c91cd3ec,2024-04-24,XBridge,Logic Flaw,src/test/2024-04/XBridge_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,70e2ab58742aaf9a4e662227327ef2ae7b16b5e08895955bd63d80b4c12066b9,[],[],">200k USD(plus a lot of STC, SRLTY, Mazi tokens)",exact_contract_basename,True,True,,,2024-04-24,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-ed09542f8921c91cd3ec.json,f26e43db86e8c92acf4082ba88c3b51b3e6e1afb6f3378f4e7df2558c8d5d388,cases/ca2-ed09542f8921c91cd3ec.json,65e96981b71f55eefed092f1ad54ea05db8e7a3626017ad2aaaad7f786eb09f8,,,,,,,,,,,,ca2-ed09542f8921c91cd3ec,cases/ca2-ed09542f8921c91cd3ec.json,65e96981b71f55eefed092f1ad54ea05db8e7a3626017ad2aaaad7f786eb09f8
idols_nft,defihacklabs,ethereum,21624138,0x439cac149b935ae1d726569800972e1669d17094,shanghai,ca2-5675dfa92c14429a4b9f,2025-01-14,IdolsNFT,Logic Flaw,src/test/2025-01/IdolsNFT_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,868b9be18a0789554d921c0844e28292c78530ef4c77e73c58e41c2895ef3742,"[""https://x.com/TenArmorAlert/status/1879376744161132981""]",[],97 stETH,exact_contract_basename,True,True,,,2025-01-14,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-5675dfa92c14429a4b9f.json,d4366f7b5ba23b7a465a44d4c0bbdb6ac4e0306aba1a1fc4b18cf7a409baa294,cases/ca2-5675dfa92c14429a4b9f.json,a94c10a3a6ab6bb2d358fa7b4abed61e79d5fbfa655a02b6054659dabf429543,,,,,,,,,,,,ca2-5675dfa92c14429a4b9f,cases/ca2-5675dfa92c14429a4b9f.json,a94c10a3a6ab6bb2d358fa7b4abed61e79d5fbfa655a02b6054659dabf429543
j_pulsepot,defihacklabs,bsc,45640245,0x384b9fb6e42dab87f3023d87ea1575499a69998e,shanghai,ca2-bc3880c8e3766b6a9ca4,2025-01-10,JPulsepot,Logic Flaw,src/test/2025-01/JPulsepot_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,3ee5050bda4d0e1f19bba7164803941d3b2da80284574919148fa049305d9bf3,"[""https://x.com/CertiKAlert/status/1877662352834793639""]",[],21.5K,exact_contract_basename,True,True,,,2025-01-10,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-bc3880c8e3766b6a9ca4.json,fd340b7d8f5d3525b801243245e45107d18d706597f448fbee33ed2c32f98cfd,cases/ca2-bc3880c8e3766b6a9ca4.json,edd17969e901994206b6bba677ae4804e9fd04d3b85f71671b7a418989a562c7,,,,,,,,,,,,ca2-bc3880c8e3766b6a9ca4,cases/ca2-bc3880c8e3766b6a9ca4.json,edd17969e901994206b6bba677ae4804e9fd04d3b85f71671b7a418989a562c7
lp_mine,defihacklabs,bsc,45583892,0x6bbef6df8db12667ae88519090984e4f871e5feb,shanghai,ca2-969e97a830e1fdab4f58,2025-01-08,LPMine,Incorrect reward calculation,src/test/2025-01/LPMine.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,ec6abfb622ba7cade51ab49c3950a4d05f635e22cd6da425fb166d0a96b3ba0b,"[""https://x.com/TenArmorAlert/status/1877030261067571234""]",[],~24k USDT,exact_contract_basename,True,True,,,2025-01-08,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-969e97a830e1fdab4f58.json,97da3ef176314013286de46ecfc6f5ed3fa3d405cc21345c765516ba3310a1dd,cases/ca2-969e97a830e1fdab4f58.json,fee7c329eb00edd159ba48d50b3cc9168925e9d7f4a20f781c98a81254b30627,,,,,,,,,,,,ca2-969e97a830e1fdab4f58,cases/ca2-969e97a830e1fdab4f58.json,fee7c329eb00edd159ba48d50b3cc9168925e9d7f4a20f781c98a81254b30627
laura_token,defihacklabs,ethereum,21529887,0x05641e33fd15baf819729df55500b07b82eb8e89,shanghai,ca2-b47e7dc1b2b6c8992cce,2025-01-01,LAURAToken,Pair Balance Manipulation,src/test/2025-01/LAURAToken_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,72269dc14a594a1f4452e72d8ea001033d3f1be142f70f99b4027eafc10a0124,"[""https://x.com/TenArmorAlert/status/1874455664187023752""]",[],12.34 ETH (~$41.2K USD),exact_contract_basename,True,True,,,2025-01-01,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-b47e7dc1b2b6c8992cce.json,c5094950fa3e3dc7d64eaf55ec32c53b0e42e634a7dae917a95c441fe36b339f,cases/ca2-b47e7dc1b2b6c8992cce.json,de54c8b3f92ee1e0efcfd01240a447d7b628b6ff10c09b0f0fa97cde640ace4d,,,,,,,,,,,,ca2-b47e7dc1b2b6c8992cce,cases/ca2-b47e7dc1b2b6c8992cce.json,de54c8b3f92ee1e0efcfd01240a447d7b628b6ff10c09b0f0fa97cde640ace4d
