case_name,chain,chain_id,positive_prediction_cutoff_time,minimum_additional_distinct_slots,reserve_target,control_address,control_identity,control_deployment_time,deployment_distance_seconds,creation_tx_hash,deployment_block,creation_type,trace_proof,source_object_key,source_object_sha256,source_record_sha256,edge_rank_sha256,reserve_assignment_sha256,queue_status,rpc_authorized,selection_authorized,stage_promotion_authorized,recovery3_mutation_authorized
DLMC,bsc,56,2026-04-28T13:18:52Z,3,30,0x6d2bbfb5690b92557ba6fef05f965a2cef72a976,56:0x6d2bbfb5690b92557ba6fef05f965a2cef72a976,UNKNOWN_REQUIRES_RPC,-1,0x866989b30cbb9301b8ae57fd8ede7c2a8ae3948921bd3c71afcf37873efdc5f2,94055921,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,e1be11c61098c63afb809a7e1476e8eeac23ec695b4e669a05e3eacab16c5adf,00211e8752b1172df06edfef8250dbfd8411c63eb1892df3a32b458cf2269f4e,edd82128a125d071f8d96bf56b4cb738556d194d3b81146fb6b048f3317e8d6c,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
GMT7,bsc,56,2025-02-08T12:45:18Z,7,70,0x65e3025c4b82f35918dedd57f2058e7de7f92c33,56:0x65e3025c4b82f35918dedd57f2058e7de7f92c33,UNKNOWN_REQUIRES_RPC,-1,0x4d8fafc0f95b2663d91ed476e8f77e37d12868cd4664d024d644c65f92b9b9ff,46416897,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,67932aa7f16a39d50dc486d2ac00f44492ad5bc92cf2ba9dbbf0a9024f9cc2dd,00387baa1443f7a0efffb628f86671feda8c38218aef178fa73111ced0955fb3,7e052a6006f8747dd70cf3171ab12616b1ba87dd45ebc245e0e2e7c120d8958d,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
GoldReserve,bsc,56,2024-12-28T15:13:07Z,9,90,0x0eceacad04fca90d526f6509a6d179969611151b,56:0x0eceacad04fca90d526f6509a6d179969611151b,UNKNOWN_REQUIRES_RPC,-1,0x485388f43f05909b6b4840c34862d7835038f7b21bb582f3a3c4af062ec51727,44782439,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,f783f0b227bc58324f0c053cdf195de8b6d1d74905786f4cdb6c613069c22865,0066fe5a445476b41bca693115288c8969d055bfed66e3f423475037d4478228,89a1f6381ad4fff6f0807aed1e69e89d2477117841c24c5ca3bc2ce6f8c4bb46,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
HORS,bsc,56,2021-05-13T02:56:01Z,4,40,0xd0148d20adf72c9d65c9b5defa42ef697fd66e05,56:0xd0148d20adf72c9d65c9b5defa42ef697fd66e05,UNKNOWN_REQUIRES_RPC,-1,0x3f5d4dc6f611fb76b6e2a45bdce3ce2244856e4c7e2ab2aaa08e270d87389ec0,6848529,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,feef070e9cb870d6a2f55c41c3659b3f56cb312bc2fc2f38f5b7584d1e7344ce,000cfb71d7d42824867bbf0562e3c26bcf6114a9f279739c099dc65d3ad71418,18f39e97a2ab0e02d9bc639f4995665dc8cc4cf5b9cab16ce5b470cb01869c1d,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
HoldSafe,bsc,56,2025-03-15T16:16:22Z,8,80,0x2406164da4442c2b6675ced64f2e0330f650c548,56:0x2406164da4442c2b6675ced64f2e0330f650c548,UNKNOWN_REQUIRES_RPC,-1,0x7d0092ba82fdda60004fa43c6f89fc68cee50d1c5da0e0ab29afc9552118f478,47310065,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,1faebfde5f25206431e46a6dc9f7b3416830423e7200f9b2ea55a353e4abf3e7,0035645f6884112e26b074a4cdb9359a65073d4cf3d50e3a8b9cb28010bf432b,b94bb74da0b01d4c68d01ccc481a1edbe8d9c5cb327619aeaad1520754ee5b51,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
JUDAO,bsc,56,2026-01-18T00:52:05Z,2,20,0x63dcefd310d89a4c47f2f2ec2b1580656e99b1e6,56:0x63dcefd310d89a4c47f2f2ec2b1580656e99b1e6,UNKNOWN_REQUIRES_RPC,-1,0xe61d90d12c461d2c6df8dfd6474e5108d4fd108dcd3d4a103ff89e4e641dd08d,73490261,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,3690977e56e4fe24cfe58e8c3080edf5ce96c5e4a8715686723ae97454121f3b,00101dc6d2dc196e9569c3701e645f4a07b3a11dfba974170e3ab0f78ab24aa3,462a70f0e532d8e11075554def0cb2a576f555499e2bd840ba559ea29434b546,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
MicDao,bsc,56,2023-10-08T02:28:34Z,7,70,0x09d886072eacb6f79dbc2a2c0714cdca5ed4351f,56:0x09d886072eacb6f79dbc2a2c0714cdca5ed4351f,UNKNOWN_REQUIRES_RPC,-1,0xb73cbf39a0bc2d246b0b91a05120afdd5088adc7bd8b3740a0f5eff98db9caea,31649436,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,524de80a7ad86d5cdd6431765f9f42cd9b2b572a978ba97b9fe935a5e5751549,00396cf3a0bfece48c6dbe6fdc57ee9e51d87f5f5a1ace8ab4e70f24ba32e3b9,3c0cfefbeaa20b1b446641b1e62c0e06ea9492250c44203e57f862c613906ee2,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
MyCoinMaster,bsc,56,2025-07-26T10:26:41Z,6,60,0x9641b90dd5c23011fe8ee73c4472c16b5b6ed2c8,56:0x9641b90dd5c23011fe8ee73c4472c16b5b6ed2c8,UNKNOWN_REQUIRES_RPC,-1,0xda94baed01e2dc9eedfd55a411b875cf22c9c28c8f20d65bd1df4cd6f757a063,53135342,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,af9e53359034d95eaf8292e06aff9dd8b7ce83985e0b941ad0d63897cf4479b3,00380f2eebf56eb34e85dfd513eedb0f1bc0ea6dd1643beab3b6c5cb7c52198c,36e8358de3f22eb1bfe3eef6c99c050062d2e350ed51d9da723ceace4a24a992,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
NFTG,bsc,56,2024-06-24T10:25:42Z,7,70,0x0c0d7e8fbbfc38fad7d1113c2e070ac416774185,56:0x0c0d7e8fbbfc38fad7d1113c2e070ac416774185,UNKNOWN_REQUIRES_RPC,-1,0x9c85ecca86081d472a7f81b416f812d81b104abc7e4322fe872fb96c4f5d12ab,39752287,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,8e2b6bf4cce2f548fd2918161d155806a51f0a820cd867bdf1075ed4ff14fa01,0026ec9fae4039919624ba1a0de541315792633b42c02b8b0191d779d27d29c3,f75b40ba12cf477618a959677c1c6026adccce88299dd5490dcafca775d22dbf,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
NGP,bsc,56,2025-09-09T01:47:01Z,4,40,0xa37b469f236917c0a7515ea560ffeb447246f752,56:0xa37b469f236917c0a7515ea560ffeb447246f752,UNKNOWN_REQUIRES_RPC,-1,0xf50a1a8b3b9ba21e3f42d99013c6a67b63dc8d818fdd79233a82b3f2ca6ba1e4,57961670,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,fccd6a2af5f4084f1b5af198bee29458bed167dd3d018fdd5cca4769e154742a,001ec5ee44fd31dbf2fe3a7426c9d59aee0900a6234de701b299d47731c87bb4,c0197adf568b0b62a4cc3ce469244e50934c43d2eefe6cc4f79a4c48ba263f52,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
Proxy_b7e1,bsc,56,2024-11-13T18:19:56Z,9,90,0x6a148f8eb179a99f6e335470989275d1ce6545aa,56:0x6a148f8eb179a99f6e335470989275d1ce6545aa,UNKNOWN_REQUIRES_RPC,-1,0x5649fb99d18121ddc1741f2a2e84fe73e9406cade6195a072bfd97fcb8aaa867,43729993,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,4c80faeebe20c79914b01c8d694f7cb666c9dc3b2a7267bd5530ab7ef8e35032,004c341d7f6f3dfbe52541ee313d5fc1cc451a43aa1c5a14375f867f90687cc7,49753e0640f8b807b2e6525ff3b16a9316ce951c24b517345db6e222e7c7180c,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
TokenFactory,bsc,56,2024-09-26T08:58:52Z,8,80,0xf762e7ee243b010e4ca79f37c5592b88d9d7d8b5,56:0xf762e7ee243b010e4ca79f37c5592b88d9d7d8b5,UNKNOWN_REQUIRES_RPC,-1,0x0f18f8c896c506e10f0c7856b28765190a24e44edb90aa1ff0f58d145b5ccdb1,42331456,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,80acfd035ceddf9363458d6644658dad493fd542ee227465f4be308475f886b3,003488668390d0c4432fead1710c3e4d91c457a4a6ea2c82dea55b78ff31bf0e,6b604052f583db6f34b85b864f94e2541cbd8e57012a997f41a4265381b18d4e,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
Unverified_0000,bsc,56,2025-05-13T19:54:09Z,10,100,0xa3c9ff4a3c92be2d6d7aa6c7e81762fa3aa6c8c9,56:0xa3c9ff4a3c92be2d6d7aa6c7e81762fa3aa6c8c9,UNKNOWN_REQUIRES_RPC,-1,0xe65196744d5afdb036eef60a206871c0337dfaa73e451166028ee3ffcb258b65,48511740,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,8f495089deb6b5b0cf86ddf89d85e1f24eb74f29f128b275d88911d5bc6e99a5,0026a30fb96b2eda4afce4255993853dbdd3a95b03f99ce86cd3801340c2e7ae,9233365fe6b8c7f049bd402f92cf8f0336b5f3692c97943d0f0e50709433e156,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
VDS,bsc,56,2025-07-03T12:22:23Z,9,90,0x1fe9b9f03f9e61ece21adeef3ff4c3ff87ad4444,56:0x1fe9b9f03f9e61ece21adeef3ff4c3ff87ad4444,UNKNOWN_REQUIRES_RPC,-1,0xfbfa196ae860232b720f30ac10795d76da8898153d0370d321ad8d260059c96c,51213467,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,44351dea3edadfd674cf6108c75145e25cd3f8b5eff19da33608029cf6407ee2,001c59c3c6b61fb0b40e7a6f1e25aacf5d002a84c0904aefb51f06f5f392a757,27a747d680ce3e1711b18d1a7911c8300ac3375c99a8021eec31c8a01f1f4b41,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
WXC,bsc,56,2025-08-02T03:59:53Z,7,70,0x0c41600a8b16b86afd8d70e3d0c463758b44cf37,56:0x0c41600a8b16b86afd8d70e3d0c463758b44cf37,UNKNOWN_REQUIRES_RPC,-1,0x6e3e348699ef5d4789827d1082c73f3e8ce57141eca1d43059f6a8d4685f9e65,53212367,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,ce812fa05e8c2938e34548b353e4652b01f96e69a980e532e8d013f39b05893e,00348d13a6cf81e5ff7e5410628a9237e1260c6061a7075d37c53aa96246de6c,246689a3a6e609d8f4dee05f83c1ebdb86e7564ed2b5d8e1a808ee01ce02cfff,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
WXETA,bsc,56,2024-03-14T00:21:56Z,7,70,0xa37d0dbac1b8faf93595661ea7fa98bda90c6c19,56:0xa37d0dbac1b8faf93595661ea7fa98bda90c6c19,UNKNOWN_REQUIRES_RPC,-1,0x40206a36d7c1148c68ca989ad2b563506e48082c08b895bea3a7587048f12d83,36466856,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,944728d25c9070194c40db558a4123f820c6d6222f0fda8e1465a5639f7d03c3,0015a5b5cbd4db31f7c8014d74274b9f86830ec68b39df9fc72b96a8d0b8d39f,d6ab8d9e498ce5e974252b6cf454cd74ac46600fad312813b95b545ce8a21901,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
ais,bsc,56,2023-11-23T07:10:00Z,10,100,0x0f99fe047babb43e94d5eefde61f1537c0e341be,56:0x0f99fe047babb43e94d5eefde61f1537c0e341be,UNKNOWN_REQUIRES_RPC,-1,0xbab812edfb4b1a7bf5a1d4ded79543c94762daa590bbd57ec78b4683fa70ff87,33066743,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,695c0793ac8050f98a3fb3dbab2efe3e9f9ebee3bb02e38dee736b237bfb8eea,001625a639202648366184b2a61c8fef7b0e236da08b6aed4966992346561806,106e93cd4d8556cd6cc911043ab5820a480880a503da33ed22edcd4fff89ff6d,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
aizpttoken,bsc,56,2024-07-29T14:46:37Z,5,50,0x2cbeeded8e18c6eb4877d911628e5777a90d10cb,56:0x2cbeeded8e18c6eb4877d911628e5777a90d10cb,UNKNOWN_REQUIRES_RPC,-1,0xd0a74c464b5bfecc163b8a5b7e456481968897eb6f3da8f71712e92b19eb6a83,40464836,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,dee374a79239b1e7ab68cec9afaa956b47df37dd6a2e5481b9f15683124edc00,004fac0facb15474bc8add22248cfaa6e56e85f9adfb01ae8a52179683b4dac8,c0bf81d07801d1f8f36195a0b878239c7bdba13123c000afe31b260e3ea3d671,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
allbridge,bsc,56,2022-08-26T14:11:05Z,3,30,0x1fedf395ae53f56072e911e9ba534056925e76c1,56:0x1fedf395ae53f56072e911e9ba534056925e76c1,UNKNOWN_REQUIRES_RPC,-1,0x9e98004ceac0236cf81a27a432c89278322e3df9bc08cdd62694595d797fc3e8,20257695,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,ffdbe01394b9fa63771d278764c109a4701041be55229281b225dfc0100d6a96,000fa6ed8250e097353dee829880c2401b4e9dcec3353f6662905bc4b353f78b,6beb5fbeb0b757d760c42b4c5ba5944bd3a392e0d5adef698d27f1bbc32dab62,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
allbridge_2,bsc,56,2022-09-05T09:26:45Z,7,70,0xa4edccaed2fa84b8747eb54fa3b907fad6ffdee0,56:0xa4edccaed2fa84b8747eb54fa3b907fad6ffdee0,UNKNOWN_REQUIRES_RPC,-1,0x96653d499f4ba891357768745b995aebb64b2c68cf69eab4803f9e89d36be580,20865554,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,4da04b3542f4a56bc0d7d5b41654a4290d55a7e583e1682e2a13aa7ae43ec23b,001052e4917d4e02f0afa6ee4110e611c27116f662b55749d104ca346cd5c035,4f14097720b9bee737c7c8d65a9ef604bf7358cd93694da10b79602491945af0,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
alp,bsc,56,2023-12-20T03:01:30Z,7,70,0x0483e2d974dde2e529761efb3942e954cd0ebb56,56:0x0483e2d974dde2e529761efb3942e954cd0ebb56,UNKNOWN_REQUIRES_RPC,-1,0xbf4c1df9a36d2f334a780a6df4072cc6404ca8adf7c572c012dcfdd85a33fc8a,34379558,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,a47f742f8fd32cb0ac2c165667639c7897eacb51a14e14aab747e0de4245a374,000b3ee5371d02618d2bce0144f2486ffd3ded0af867ae2568cc95f6859201c4,239b62c420bc90f245147aa0ff6f9d1762a2a04e62cc4d86126ca0e655537f1e,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
annex,bsc,56,2022-11-18T07:31:46Z,2,20,0x6f4ce3d07f43e1b25c4489780245449063e47da6,56:0x6f4ce3d07f43e1b25c4489780245449063e47da6,UNKNOWN_REQUIRES_RPC,-1,0xb1a3ead76f8db26cffc1b37f3dd9ef7776587efa42c88cbcc1831de3162a3e33,22993345,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,73c0f1236412ea150ffe503aa9228eb3d652c160aa5b2541006bf62b9b87783f,001da4779d1f12ab06845b50a651df133f00950d646b866039d23daa64fcfa93,d7b8b7cc57b974998b62be44fde6391ca2c6a0fac1db90eb4ad90cbc1fd78936,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
apedao,bsc,56,2023-07-16T00:41:01Z,6,60,0x515e62a3ac560fd5df08536d08336e63aed3b182,56:0x515e62a3ac560fd5df08536d08336e63aed3b182,UNKNOWN_REQUIRES_RPC,-1,0x77dfe8ca3d497ee6c8e393da7d77dc02a4a255f4e5c8550bb55b90053d3375e5,29239088,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,a9091b7bb5bbdf8f993c5f5113e0af430b6de96325dafaddef437b2106af1843,0023da64ed93f5442070c35d6b5ab5cfa2d2f3f160a5e1b90328ce8fb687dd5e,521ef276320f3d79cdd8ec3953eac2b26a901258b60120f0266cc283f41a43e5,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
ark,bsc,56,2024-03-12T16:12:49Z,10,100,0xd22a2a6fd7c4dbd37884eb4bafb304519eb41b7d,56:0xd22a2a6fd7c4dbd37884eb4bafb304519eb41b7d,UNKNOWN_REQUIRES_RPC,-1,0xe0b2d28adc5bb719ce97ced0ab00222a80c5cdb25e31833cbfbc03e2aafd94f4,36106349,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,068d132f6002fb0c936661fed639cd18d98ca801571a6989460da780c8da87e2,001509591b763af23ae10de8300997dade616dc25ca1cc9a5ba29ee2e1614d08,0920c4493bdc8fe26818c219d7cf47e0c8ecd2c1ca355cd8e520a9b333e01415,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
ast,bsc,56,2025-01-18T11:31:22Z,9,90,0x16629b37d5da1a16d0e7d39f8678d83a035da284,56:0x16629b37d5da1a16d0e7d39f8678d83a035da284,UNKNOWN_REQUIRES_RPC,-1,0x11f9ddfb282986deb36df9a96a81deb1c1f169fb333296f30082ba3134d3c084,45527367,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,f000433cdaed98eb7017515b38cad15f03575844b48334df7f53079d3ca1d2f5,003283c970ee6092dee85d989b3ce769ac088c1751a5147a0669618e2cdd6f11,e32dc2fcef50946284d2681085e1e99adf45c86b689f46b79dbc421a8d03fce6,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
atk,bsc,56,2022-10-05T05:15:28Z,8,80,0xc8d6377d55bb426dd165a5132f893beef593e06a,56:0xc8d6377d55bb426dd165a5132f893beef593e06a,UNKNOWN_REQUIRES_RPC,-1,0xe87928fcc579a29f2ab8c1d34274d8d4b0fe7095b4098baa4b6403b48fa6fbdc,21227288,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_7000000_8000000.parquet,54cb1c23725d5765da58c76ee4eb73bb326370e440cb6baab9e8463544906967,b66ddf1f1c02580549f73c9695f88468a97723b7515812e4b917c6f6cac257b2,00157f159c42c55833dfabb8e04b573702ddf1086f0c8df5cfc68876e93253a6,8008c25aead4820c831a56c370306a1c515dd60750359596364b5fb1a4a13215,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
atm,bsc,56,2024-03-24T07:42:57Z,10,100,0x817398ce66833f82a579713f74a5a93512a5c603,56:0x817398ce66833f82a579713f74a5a93512a5c603,UNKNOWN_REQUIRES_RPC,-1,0x45ce5d02439967d0d8612e77bb6630e9fe401947162d2eab4ee5b20e16cf86fb,36576611,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,a35cf8c1c43b8a1a555d707b8db0ba5ccc00b9f69cf00eeffdfa41f9124833d8,0016db7d4f6143901f74c0d44dee1613311605e1e330194409aaa77e52b126a7,422355fc260790cbb8c20b65a3dac776e7120e0d5caf10437d9287cad2c36dd5,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
axioma,bsc,56,2023-02-02T17:54:51Z,3,30,0x9ca79280a02f1bc280658dffb629cbfd3db3ba95,56:0x9ca79280a02f1bc280658dffb629cbfd3db3ba95,UNKNOWN_REQUIRES_RPC,-1,0xbe0d978f6313ee03e48cbb8a6e292c9b06fde41c77b9761e01ba3982f553abf0,25063756,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,c3cde5c2d2260b8336eed882a3808966ddfbafd2f12aca468a75a744cb914050,0036b954aca0f82017a05076f3caa51df51e74285ef1c0862e7590a4090802dc,2bbc375d59d0af3e984909dd7e410a1b9062f55574e9f6da6c443ea2f1b723e9,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
babydogecoin,bsc,56,2021-05-22T17:21:17Z,8,80,0x48e0ee8dcacd46b73e4e2253896c77ed60b293c2,56:0x48e0ee8dcacd46b73e4e2253896c77ed60b293c2,UNKNOWN_REQUIRES_RPC,-1,0x69c1c137537c2a668ee4b57a05e32b0272809d14fcdb70719627d60b2b9a72d5,6805062,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_9000000_10000000.parquet,6777e0b50be1d60a845e1be0313473c99fb8675967b51e4530577f82391cd3cf,14dae7ef4525e05dfc7c57e4e12e0b53873e627795dc7e96b1590ba33f3be7c3,000ae69649c618f1ccfba0f8248827b5a2dbfbe812552e705556766f262977f3,0099b994ff1cbbefa9e79ccc6d4b5e4d7efd9ab07951217aca5db238e9b93540,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
babydogecoin02,bsc,56,2021-05-22T17:21:17Z,10,100,0xc344d34c6dd5a435440503b9ffcf2c7f069fc4ef,56:0xc344d34c6dd5a435440503b9ffcf2c7f069fc4ef,UNKNOWN_REQUIRES_RPC,-1,0xee6fdaffaf9cd7d8f1fcd95686650ade1b24746059f3baa9a5d3106ee1f38278,7611520,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,2ee53ba22f6869e16e929c61dfb917045847b4ab8648cdebbedb41531e13b329,0009655bbb09561ce7f2f0f9f9ee9613a248beac3387dbbd60e3e56837c0d047,7ee03d73a6b377ccc9eab842a3d5c391ddefa69a28e195c44c18afd28158c5d3,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
babyswap,bsc,56,2021-06-03T06:44:05Z,9,90,0xbda64497c24fa3b0e87248ef41f69e2a7522e2a5,56:0xbda64497c24fa3b0e87248ef41f69e2a7522e2a5,UNKNOWN_REQUIRES_RPC,-1,0xbef3f971fdde80ea625e96453df77f10c644b23b6a44dcd47124a8f5f6d40e98,7792866,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_10000000_11000000.parquet,dc224a34690e621a034e308c5ab0ca0606654984ac1d2d10d1a2daa31cda8ec9,95302d92c39a4daf282aeae5f9fc0b679376069a8cf52d1c386e4e501e6eb3ac,0006ec063eded17e03fb16f7753cd487cba6ec2e3994b52b1207f3971985f024,7b7e29fc6f439fa55f1757a99de2254ac71a3b11fbe9f53364b9d4c3b0da157c,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
