case_name,chain,chain_id,positive_prediction_cutoff_time,minimum_additional_distinct_slots,reserve_target,control_address,control_identity,control_deployment_time,deployment_distance_seconds,creation_tx_hash,deployment_block,creation_type,trace_proof,source_object_key,source_object_sha256,source_record_sha256,edge_rank_sha256,reserve_assignment_sha256,queue_status,rpc_authorized,selection_authorized,stage_promotion_authorized,recovery3_mutation_authorized
yodlrouter,ethereum,1,2024-07-30T13:29:47Z,10,100,0xe39051650b1d0a464ca03f9eedbce1b76b109376,1:0xe39051650b1d0a464ca03f9eedbce1b76b109376,UNKNOWN_REQUIRES_RPC,-1,0x81345b3a211fd0d416876d556cb9aa5e6d902f2d225da5266e69488fc7b83d79,20401095,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_16000000_17000000.parquet,8884633f88684708a066a90c98dc23b2402b90a69bfb3608fd643f3ebde0af44,9feacd7262e26618b389e02b3de3134f90994df094e54e55b4301eead1f8faef,001d5ca04af79f32430b016dacbb6395211f5d07c4d027dc40f5b177e46f798a,da0ed401d3eaf9c2807e9d3abc4a4454ac26a68bfc85e0439442ecd27c220f4a,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
zenterest,ethereum,1,2021-01-22T13:36:48Z,10,100,0x0fcbfb1895d24d9e27a392ab3bf709880345affc,1:0x0fcbfb1895d24d9e27a392ab3bf709880345affc,UNKNOWN_REQUIRES_RPC,-1,0x09276a9e5135ce7c640e9f7511d99ddb7157c67c78a976da964a045ed038251f,11657466,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_12000000_13000000.parquet,f15d5aeb7e3fcb63cca93eb03fa583594412966874735914078f617ae9c9b2ea,549d045d66993685eb4ec29aec85501673d4607d3ffe142a17ac59de6cbaec41,00089a9d0605724b42cd0c90208d48ca20b59d28c79d4455f98e5bb663dcd635,a9e5431b3e46632b50ebe527c030e48256cf89e975f3dc4db8658ce76ab57e23,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
MEVBOTa47b,ethereum,1,2022-04-02T10:59:44Z,10,100,0xb51e602603422eb11f0bee28cc80d8fdb9076400,1:0xb51e602603422eb11f0bee28cc80d8fdb9076400,UNKNOWN_REQUIRES_RPC,-1,0x7c7d218fb3a5e35d87b8068ff195f8d5d1b389799a7214a92c012cad98c7b1b7,14390560,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_20000000_21000000.parquet,5408f43ed5a3cd3b27216a3df0904e4053ec650ebb80c9c1c2ede9026839c3b5,0c71ae49a176321751fc531fbdd034cdf675802305a5e91c79850c83fddc1b7d,000e1466d34abb330b06078e3fc6be0c592dac270ae8886cab4af44d20e2b422,566952dae3656889661680450dba1aad185b6fced710ce4d3913c578147abaec,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
MEV_0ad8,ethereum,1,2020-05-08T04:25:53Z,10,100,0x75720495c0f4e4c14bdf22a361538de1e4b18761,1:0x75720495c0f4e4c14bdf22a361538de1e4b18761,UNKNOWN_REQUIRES_RPC,-1,0xc178981e9c28a5b670cb4910ce0f54182bd21cf0778391d336449320aea62dc6,9946443,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_15000000_16000000.parquet,fb048ce929cf0d541c7dfe8c10ffb84dba33d093f3718146318d7b12073d7d12,64d1a58d04c15bb6e07789dc2e36017ed95488839fcc1025411b29a9fd45abf7,001c7d04b91778bbbd154c8d352cb232fdf4f7556b85f48fdb6806e16810973a,dd6ff1d67ce7657b8e1363dcca4ef25c07eff601776c4b0d84f67bd5ba4924c2,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
PegaBall,ethereum,1,2024-01-15T06:09:11Z,10,100,0x255c7705e8bb334dfcae438197f7c4297988085a,1:0x255c7705e8bb334dfcae438197f7c4297988085a,UNKNOWN_REQUIRES_RPC,-1,0x7acf0b52b5b1823dd3dd717450e82a4e94c74d169af984d318de033b842b5cd6,18926572,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_2000000_3000000.parquet,6d562e88df03827bfbf01c2b88d473f0dece6ca3dcd2b0c76188bf3236dcdaae,b4aff47b55785fce91b9c8ecada01149ebb086f75be4487dcb4bf5a3624bb98c,001d70abad9e37c8030b28964ab625437dd434107713d9109b00b6a9b1fde355,9c0c1a2bb49268c76d633b045b782692adc5d29d82905328c1a71df6e431b418,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
Scorch,ethereum,1,2023-09-03T18:37:35Z,10,100,0x36dbd7bdc83988055c5de29117c799380126991e,1:0x36dbd7bdc83988055c5de29117c799380126991e,UNKNOWN_REQUIRES_RPC,-1,0xf0de76615e04f3b8d6a035c8f864676eaafa8ae681e89dc50dc02cbd750fd0a6,18019345,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,e56f8e194db0295cdfa4ddb47f2125c4251313b83bdb15f0789a9f8acebe627b,000e89d44356e6a52a395cdc6e6730de2bc5a2051fd14e96fc66493ce29b9109,d87b830f0e2278db8dbefd76c5a1ce5f677363bef50147e74017a59f12c7d15d,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
SmartMesh,ethereum,1,2017-12-10T08:22:08Z,10,100,0x1574f042c5075151e9e3a7081e3083bacbeb05a8,1:0x1574f042c5075151e9e3a7081e3083bacbeb05a8,UNKNOWN_REQUIRES_RPC,-1,0xdcbb08cbc60dfbff18a5fe62aa767f5cd2ed2604f4e80ae430d603a32f7b6f59,4659514,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_12000000_13000000.parquet,f15d5aeb7e3fcb63cca93eb03fa583594412966874735914078f617ae9c9b2ea,914d924236dc1119904447530bda95bf69cea8dfd4300d8177236c0140a3e037,00039e239928eb5110b943ef1c8a75fcbab20d2c92b7b9988f0af4c944fe0123,d7bd0d884d62dc5de4bc6c72577a132be420dda12fc3317192afeb140797a9e6,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
StakeOnMe,ethereum,1,2020-04-28T04:21:58Z,10,100,0x1aaf9755815d383a76aae10f4c36c637b2d7410c,1:0x1aaf9755815d383a76aae10f4c36c637b2d7410c,UNKNOWN_REQUIRES_RPC,-1,0x72a243e43c426a525068bf7511bcaeca9990e3d78627ab7c6c3d9ad29d38b935,9759767,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_13000000_14000000.parquet,8885bd5034eff92607b7ffb297b079b222764c22e24fbd5bdf3f3d689c1a839b,d0843188485db6d12f18ae92ae5143c997128ce24378dd54270917b5b26c24e6,000b2f47434726c63eeb818348709db7efe62f11d1cd5ca8640a61169df3eda1,6e145dc4aef319cb2a0017da64e238143a707f3064cb6e8de60b282ba402e684,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
Unverified6883,ethereum,1,2022-09-15T08:54:23Z,10,100,0x518565e945e695e4d9e84d0a2561a0c7b3251ba2,1:0x518565e945e695e4d9e84d0a2561a0c7b3251ba2,UNKNOWN_REQUIRES_RPC,-1,0x5501c7da429c5e5a3d78fd2c0e997f9cacf64fbf2198d410f73ece4b902d4538,15424055,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,0a60bf3d329c2a4a4926165de35290adb96b5a7dfc5f262b0c7f4fd091652121,0017794f21ff75b43f2341e031137566e37f8c22dbb685998b5d4ee422a59ff0,6ee898189329c4e9a1feb132adf08a3dace66460f384cac5af3045f62c25bc18,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
XLootStaking,ethereum,1,2023-12-22T11:58:47Z,10,100,0xee2d60752176858bf033cd2d9f582346f542a54f,1:0xee2d60752176858bf033cd2d9f582346f542a54f,UNKNOWN_REQUIRES_RPC,-1,0xcac2a800c7c91ceb3690727d46099592638aea3f15c53523591474d8f58106b4,18817746,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_9000000_10000000.parquet,6777e0b50be1d60a845e1be0313473c99fb8675967b51e4530577f82391cd3cf,2ff778f5baef3f1d65ea79f883b5581fddb09d2c5257dd94196269eb2c76f028,00399ea002cf9806f5ac143773579f56bb046a263bdb6e6e5eb8f91f943d3e3d,561927e4137b940d139477a78d037afbcf3851e7e4d80cdafc5b9cffd38e188b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
ZeroExSettler,ethereum,1,2025-02-01T02:26:23Z,9,90,0x508bf9546f91ce91214798adbfdee6c70afdec7d,1:0x508bf9546f91ce91214798adbfdee6c70afdec7d,UNKNOWN_REQUIRES_RPC,-1,0xf9f39a0a9c1e7e11853f069aff8428b133e47b2d94737cebd31b79037b96bda9,21576965,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_15000000_16000000.parquet,fb048ce929cf0d541c7dfe8c10ffb84dba33d093f3718146318d7b12073d7d12,c80187fd15f19a392cf43e4acc5f44f53067843226e1796a6cc08ff3aac51ab9,002cd0bad33b974500c63bb34f842a4f4676c48424c91376601efd2e6c6351f6,68654c20c40276426e53b15da7e7a3bf88e96a1cabbc099e16f21f242a400fe1,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
aave_boost,ethereum,1,2022-02-16T10:49:51Z,9,90,0xdb931f8e357c6ac3a70cfc9e4c7691b585181d28,1:0xdb931f8e357c6ac3a70cfc9e4c7691b585181d28,UNKNOWN_REQUIRES_RPC,-1,0x6a1d7e07e00b822aeb225a8077320d06fcd26238d141229a888a01147789f3b8,14176833,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_14000000_15000000.parquet,6176cf26c5e071de572e4fa584e8e6126dbdb3267e5f347910a581b7d8a944c6,ee9fee6a2780805309e10dad7219b4b0ae18c57796b136a9bcd6353e61ca1ec2,0003121ad10045323688cdaf15550bc5868c9f90b2c66be9023366894a92faac,659848ed42dc3b6202b6fc094f95493ec70456dd242b3b26ec93991c2dac06fa,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
adc,ethereum,1,2020-05-17T01:31:41Z,10,100,0xe1de0f340996909075278447d45338cd69a32648,1:0xe1de0f340996909075278447d45338cd69a32648,UNKNOWN_REQUIRES_RPC,-1,0x1a671b4b14e8e7de1f1a77a71c7e3b15f35cbd9942d43c111be072bd535eb129,9978788,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_15000000_16000000.parquet,fb048ce929cf0d541c7dfe8c10ffb84dba33d093f3718146318d7b12073d7d12,bf668adf92dbfdd50deb20d740d8c2905db3382b26bad4157507e487e5c2daa3,0012878787f1b20ec8f22fb1576938d461bafbf89dfc16629a2d58c52b4c4da5,8158279ec21d68fed23648cada42c9a548cbb2809e4c4088055db044afed49b9,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
affinedefi,ethereum,1,2023-12-03T10:04:11Z,10,100,0xaebcfc612b001aa710893b7723e618089b953a54,1:0xaebcfc612b001aa710893b7723e618089b953a54,UNKNOWN_REQUIRES_RPC,-1,0xfa7e0cb8b205b3cc7e599948569b70d527a707ce7747e26f456a865b13a9d725,18567150,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_2000000_3000000.parquet,6d562e88df03827bfbf01c2b88d473f0dece6ca3dcd2b0c76188bf3236dcdaae,dc9d4c1fe443854cf5560c3dcc3ff0d1070d163dcd075fb6babd82f154a4132a,00110d247867701bc7d64131a90c35acb462131e1366f11197b8ede1ac5a16be,e340d79b3a196d958702915d7284b3c157587eb2e080e301030ab35fb9a28527,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
alkemi_earn,ethereum,1,2021-09-08T18:41:12Z,10,100,0x6d50d53b3a30ffe5eafa6fc9f2e0f36684d927ce,1:0x6d50d53b3a30ffe5eafa6fc9f2e0f36684d927ce,UNKNOWN_REQUIRES_RPC,-1,0xd65f2740a541354bdf66ef1684f0889e2b76bd10ba6833d0cbce7768bd8aabbd,13064614,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_18000000_19000000.parquet,2dcd3c6c46c1f5489efaf97a7571ebbe6353d25a2f649f3933fab9345109debf,5fca44d83394fbe1013a89ef1fa97964f67f8e10a22b8ea5be958d55275d87c6,00050691627f9c46c99b3765449a34e2dde9fd59af90790e2f006ae63ce1241e,3190d12591e57d96cc3e66b3eab3780682c3fd701b9f70cb50fd9cd6b8690981,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
alkimiya_io,ethereum,1,2024-07-15T20:09:23Z,10,100,0x24d1c13ccdb6ffc69dbbb63ef55638ad902b4ab5,1:0x24d1c13ccdb6ffc69dbbb63ef55638ad902b4ab5,UNKNOWN_REQUIRES_RPC,-1,0x1e6b1399bcf4e3eb1f7804586bcec50ae319866792d0911ed5a8205cbf6cc913,20290599,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_2000000_3000000.parquet,6d562e88df03827bfbf01c2b88d473f0dece6ca3dcd2b0c76188bf3236dcdaae,7f2f1af1989c4a5e6ab732f907f440135643282bfc413cb5cbe4fcfe180de011,0010384cae5b1dfb39e50660175a64b4e566c0d5985fe2347cb1310b536c7cbd,3d8f55dd86eede61993cf92c541dfcbf95ce1ed8a22c39fa8e0d2041af104be1,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
anyswap,ethereum,1,2021-06-19T10:44:14Z,10,100,0x63850a8fad125e81496d201cbe597894b330c7ee,1:0x63850a8fad125e81496d201cbe597894b330c7ee,UNKNOWN_REQUIRES_RPC,-1,0xd9921526f69a999ec7808ef3308475fd8875983d8beab8f46bc7acbf315dd582,12509805,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_18000000_19000000.parquet,2dcd3c6c46c1f5489efaf97a7571ebbe6353d25a2f649f3933fab9345109debf,c8edcdc139ea972095f083ac90fc41e8af968ca10dc2a44cc50bca8bdef74fb5,000ba693d3fe9449fc8af79c5f239fb402bc94033ff3b7908dd53cb42c32a985,fc575ee8c0e98a9743d5d943941863e940a6df001da1aaf4564620749fcbf0f1,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
astrid,ethereum,1,2023-10-07T12:53:23Z,10,100,0xf9385eb1650ac474e9014f2b4eb003957da0bcab,1:0xf9385eb1650ac474e9014f2b4eb003957da0bcab,UNKNOWN_REQUIRES_RPC,-1,0x7fa950ca121539415d72bd542cb1e8dda76344105c3eafa9e557b05f53bd3ae6,18271061,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_2000000_3000000.parquet,6d562e88df03827bfbf01c2b88d473f0dece6ca3dcd2b0c76188bf3236dcdaae,1d0fd3d871f15be534311944f799b9b4f505cfe42a51e6327c8b3c285e09da53,000d814e7865f806800a73cca18f28bac523c59bc4c5334f3ffd739acdb140ab,70a2e85b284b04ad4086285cc5dad130da4006583566d8bab146f77f6e80915d,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
auctus,ethereum,1,2020-06-26T17:58:03Z,10,100,0x53fcab2b996bf6d165ea98208e8c55bf3885d2e0,1:0x53fcab2b996bf6d165ea98208e8c55bf3885d2e0,UNKNOWN_REQUIRES_RPC,-1,0x232d814021485e188d8144b3402b805ac379570509b5c8db175b5e9ecaf30816,10337114,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_21000000_22000000.parquet,6951c22b6f2732efb0772f657e597c5cdd89f8d4c3b5d2d0c7e8d53bc240b602,64eba77d82f62cca258980be8d5b72c9a4462ef3cb982679bade418eb97617b2,0011ffd182f9758d39267aaba4b272fa202e2e65ae9813411b3abd64394ff8a0,5f750799711911118947713df94fb88760f3bffa02d30416e444e9da42dc17fa,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
audius,ethereum,1,2020-10-23T02:26:11Z,7,70,0x87d8eb760f604937441394ed10e846899dd9d8d1,1:0x87d8eb760f604937441394ed10e846899dd9d8d1,UNKNOWN_REQUIRES_RPC,-1,0x04f06aee7faa4c706453ea45d4c93ec0fa95e2c0d386a45b8eedcf454314d35e,11027756,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_17000000_18000000.parquet,8a63eb54bb198d66bb4daa82d14922009830abddc204e948292b7e4942358c8a,b3e9b4213b7ff09e05bf4c1e3903dc7c0804fe15cbc6b0ba26ed120de01448e0,0010088ef5463fb2be0775056c786fd99589f73b4f8f7b85a05ab80d63321f3d,594dd6fde26b1fd874b9693d9c1e9b7da2d036210b5c9c50ee211510f7c530f6,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
badguysbyrpf,ethereum,1,2022-09-01T18:27:44Z,10,100,0xab7c592acbdd6bdf6e51c55d313d0ccd0f59b503,1:0xab7c592acbdd6bdf6e51c55d313d0ccd0f59b503,UNKNOWN_REQUIRES_RPC,-1,0x72e931cb2175a31982b0eb222b5ed624d31c33dd78f195e191f9d2bc7d3e68b7,15314244,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_1000000_2000000.parquet,7529540c96f11e4fc0d376fd36b2953644bebebe317a864615e2d14403a341fe,ae2818a1903ead8255849c9d5b2681f2e281b66ae8ef65298656484d5c0c55e5,0012025e8d3a1293d8e63f38b0aa799eebfa8ae4ec07e5bb9bf06329fe65c466,ca51de04f7463874a668cb461aff24e95ac37ba6fe03f7dbe3b35c3863129f47,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
balancer,ethereum,1,2021-12-14T22:35:38Z,10,100,0x9cf59a2cfaf6ebe622d84d6abb23fa2c0f882440,1:0x9cf59a2cfaf6ebe622d84d6abb23fa2c0f882440,UNKNOWN_REQUIRES_RPC,-1,0xeb9fc84a04583c01e652edc1b835466bcca6b81eefe834eaeca72046d432ded9,13788662,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_18000000_19000000.parquet,2dcd3c6c46c1f5489efaf97a7571ebbe6353d25a2f649f3933fab9345109debf,1fe4019673d1d4026cfc98bb558885f7e47649b24c78fa8f64b613c6a117e274,000723c594976e353f7364047ea677e0737d2c3c620cc52a083a5e0e36455228,c46f9a67bef08d9efd5293d2bc994c0fabc5c98e1f0b26a8c485c6721877993b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
balancer_20200628,ethereum,1,2020-05-30T12:37:41Z,10,100,0x183896cdf3a39571cba0831a4116bc20aa515e6c,1:0x183896cdf3a39571cba0831a4116bc20aa515e6c,UNKNOWN_REQUIRES_RPC,-1,0xe1550d992240b17519ac2169c75d737596ccc00f677d83dc84631ca7059d3843,10020610,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_13000000_14000000.parquet,8885bd5034eff92607b7ffb297b079b222764c22e24fbd5bdf3f3d689c1a839b,8cab6699f9f5f7e4d4575716941bb585761d657b4ec3b4ea6d88768dba80e805,001b0adc6c8c09a79b49ffbd550331ce75d225730c8cb8cf917d35ca761f77b9,b59bb873152b2c6b663e90ccb3e934f9e8b5663b9c80b7cd96aec6854e81a70d,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
bancor,ethereum,1,2020-06-17T13:11:57Z,10,100,0x20ddb77247c11a382f6f4f01d78922bdab7e12eb,1:0x20ddb77247c11a382f6f4f01d78922bdab7e12eb,UNKNOWN_REQUIRES_RPC,-1,0x38a52d07184f770edf445f4822adbb5d5d3772f13f0fb09be8b7bc2b1019c839,10270197,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_13000000_14000000.parquet,8885bd5034eff92607b7ffb297b079b222764c22e24fbd5bdf3f3d689c1a839b,77f7fee92dda70cab673e375f21f446984f82bc2099f216cb56169b7d755055d,000dae701a183878fd8e9d46909a890f5c9aae32379da32ff24cd52de5039f98,d46ff170798bce7d5ee3f863473dc04e24ff983fbfd9c2485bcd9115b3ef82c5,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
bao,ethereum,1,2023-02-22T01:28:35Z,10,100,0x6255a19d76c7cd5aee0ad60bfbda4c8a1def0b89,1:0x6255a19d76c7cd5aee0ad60bfbda4c8a1def0b89,UNKNOWN_REQUIRES_RPC,-1,0x22b3544e177281f5971f7dd4d3096fd5c3658e49ea28d8531a1ab4c51a0dd5f9,16544551,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,0ca637d904dfe0834fdcc3be458fe1ad51f74ef30f0c8e241423ae900eb9a593,00103a63cff4bb9cec93b48cf640bef722a4e322623f19f3ef077a1bc808a94c,484f71833ab9b6e41c01a005d12a351511eaba19b106ba6de61e7b3d600eea0b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
barleyfinance,ethereum,1,2024-01-27T12:54:35Z,10,100,0x64ae3866a2a37a8a4246e348f5d2fe9c63e1a4e8,1:0x64ae3866a2a37a8a4246e348f5d2fe9c63e1a4e8,UNKNOWN_REQUIRES_RPC,-1,0xab8bbe1b834296f8ebee491e7256066416bc5eb254a3285e7bce9830a5289c52,19024438,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_2000000_3000000.parquet,6d562e88df03827bfbf01c2b88d473f0dece6ca3dcd2b0c76188bf3236dcdaae,d0efc0589c733e2c45670283fd7aedba170a08badd8b4e661a9f1b44ef9aca07,0014cea18e9e240310ce6bc908bf1c55f85f788da1238cce6e309e02addaeda2,352e85fb5c0287c13f2eeb19ee900f9355a60ad74593cecfe0c5be9737473500,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
bbt,ethereum,1,2024-01-19T17:09:23Z,10,100,0x6e8a2d5d96d04ea6f478da7f2635cb39e36d021f,1:0x6e8a2d5d96d04ea6f478da7f2635cb39e36d021f,UNKNOWN_REQUIRES_RPC,-1,0x3c33f8c92be9afaf19c88e7641603ad2bf7281113c019b129748bb390cd8d304,18901146,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_9000000_10000000.parquet,6777e0b50be1d60a845e1be0313473c99fb8675967b51e4530577f82391cd3cf,78508414ffe042a7c0f0f082b65ccc9ada18ba19906e3fa0f84cd6dec2d9ba67,0025387d0a2dd08a211da72632f929d225455c9711aff16a878e6d68088d6291,52b64b9fc727f7d8a93b83cc09acbf616820c55f36ce2aeb6d59f03cbd754379,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
bedrock_defi,ethereum,1,2024-04-14T08:55:47Z,10,100,0xc2c7a824e519cec57353c3121f6f6754e7a68139,1:0xc2c7a824e519cec57353c3121f6f6754e7a68139,UNKNOWN_REQUIRES_RPC,-1,0xd03e0d3a8417d0930204f3af336532d99728d80d639918acc8e15f8a5299c976,19595548,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_1000000_2000000.parquet,7529540c96f11e4fc0d376fd36b2953644bebebe317a864615e2d14403a341fe,c6e3be7dc6d922589c495bd4cb6502fc7bcf94bb2bdfc43b37dbde99f2be9129,002743b9dec818e0ebd1f0de59fae33b92ebdeb23ea92487cad10453430b596e,040cac09bc1a3d82cc476668e764901023270a3b2b477dcdb59342de73c0c345,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
blueberryprotocol,ethereum,1,2024-01-24T04:16:11Z,10,100,0x119db10538e96c75dc8e6a8c2ec1b944eaddb856,1:0x119db10538e96c75dc8e6a8c2ec1b944eaddb856,UNKNOWN_REQUIRES_RPC,-1,0x0ce8e2ae6bb058ea60448c94e2d99e856ea6cdf8749275ef1a69c97c098ebc8b,18930227,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_2000000_3000000.parquet,6d562e88df03827bfbf01c2b88d473f0dece6ca3dcd2b0c76188bf3236dcdaae,e9ab12ba0f66e92809ab535bb0e069075d30fda76c684a9443261f21c6b2a0fd,001ae42703dd5c6dca6b7a6e36e362cedc3f0056331112ee58e9143f05ddebbe,d1adde4e7e8f1843c865894162fc0da9b440cf757b358d1bb07b9d2898742a8d,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
bmizapper,ethereum,1,2021-07-07T05:48:25Z,10,100,0x7cfcd2cb3f5153d565f14a83b90e8397ca61b1a2,1:0x7cfcd2cb3f5153d565f14a83b90e8397ca61b1a2,UNKNOWN_REQUIRES_RPC,-1,0x6fe0d7d5755b557ecec2999346a9b415c2863f4d49cf7b96186f15a80180bb94,12630574,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_20000000_21000000.parquet,5408f43ed5a3cd3b27216a3df0904e4053ec650ebb80c9c1c2ede9026839c3b5,39cd15801602853f4fbdf5e719a7e7d6835abc57b7557e4b09252265cb8a2da7,00045693f342f17fbe9be27dfca6abb2a2468435c9ad720cdaf106374d92906e,ee42a820690b23b97d68e1cb902c7508a920b717464b082d6c0c097642076a30,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
brahtopg,ethereum,1,2022-11-08T15:45:35Z,10,100,0xbfd3548c4a5d904164c1344ad18e577b10830a47,1:0xbfd3548c4a5d904164c1344ad18e577b10830a47,UNKNOWN_REQUIRES_RPC,-1,0x85b1448f10ffbae5513869d002c3800ef8e2c3ff38913c8af61775c6185747a5,15761597,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,4f2c541f1e6da756ab76d97f03db8e55ac16b8418a10d2f0246cf6996c5cefb1,00163ab69493a938ae9a3cc7f4bd472098318f7f4319c30b6d6cb7620eaeb703,ed3da3ce829549d51a4d70c8bfc216020ce6440eb992030c7ecaa9548d4eb21b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
