case_name,chain,chain_id,positive_prediction_cutoff_time,minimum_additional_distinct_slots,reserve_target,control_address,control_identity,control_deployment_time,deployment_distance_seconds,creation_tx_hash,deployment_block,creation_type,trace_proof,source_object_key,source_object_sha256,source_record_sha256,edge_rank_sha256,reserve_assignment_sha256,queue_status,rpc_authorized,selection_authorized,stage_promotion_authorized,recovery3_mutation_authorized,effective_status,source_index,source_run_binding_sha256,source_event_sha256,result_sha256,result_file_sha256,result_path,rejection_reason
olympusdao,ethereum,1,2022-09-17T14:20:11Z,10,100,0x897887aa4b17c0074bbd99374f080727d4f6edc2,1:0x897887aa4b17c0074bbd99374f080727d4f6edc2,UNKNOWN_REQUIRES_RPC,-1,0x6b7788a998c26b9a6dfb71692ef52c209e1f8526d6ccbe7011812ede229ba859,15424607,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_16000000_17000000.parquet,8884633f88684708a066a90c98dc23b2402b90a69bfb3608fd643f3ebde0af44,2e77cb6a87f50ad13cc81ae3a7578523a88a7d7b65b2ab51d886d32f2e3e3269,000248af26bc83544452de0cb5ff916afab43bbe80723f1d49b1b96e5b638bc0,cc7857367a2d2f2821af560a5cb53b5589d7a08088143b4ff6340870915f9fcf,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,cefd28351e6ea013e0502d34ad0b1dea20f24dfafd92a943076b550c583dbee7,66bfe14ee5f4001af7d022ca059c894d1aca41c8159f39c2a4ff60f88fb313b7,52119cbe3f717d87ebfde777709762991d6ece94942a6ae66b4186c06f14bd1d,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/cc7857367a2d2f2821af560a5cb53b5589d7a08088143b4ff6340870915f9fcf.json,
compounduni,ethereum,1,2022-09-30T18:51:47Z,10,100,0xf7c358b09a484cc2edfc3108cabd410c345cc066,1:0xf7c358b09a484cc2edfc3108cabd410c345cc066,UNKNOWN_REQUIRES_RPC,-1,0x9bb3a9f07639e1638d9ce608d7dcf9ae3111a7d6d854c9079f352013361b7809,15605640,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,3cd9d50571faae02f693affe26aa59b21880ead287062242785c6f2d755cdd40,00008f52332d06a36f8854ffaea2d2f3dfd7bcd1e323850bc9dddbc4edb7cbe6,ccfe87c43663d5cbe2a91d7129a742c0fd2fe082c098598be20bff5ccb9eba18,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,d5be7b23ff1246cc18e78fca22b060a7efae261749a1640c98e3feb3d931b478,b6ffd9f9c1da8f69126a1e7ea3e404734443d9dd89bcef7941ad925f57712059,6d1576c1ab41ec048766b6a98dd1aefbefbc9cf485627945bb66ea818eb49a23,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/ccfe87c43663d5cbe2a91d7129a742c0fd2fe082c098598be20bff5ccb9eba18.json,
futureswap,arbitrum,42161,2021-10-14T17:26:40Z,5,50,0xafb1ddbe0423f0706778195b407889942fb8244f,42161:0xafb1ddbe0423f0706778195b407889942fb8244f,UNKNOWN_REQUIRES_RPC,-1,0x87b90c6de74377bee9dc0d7b77390c509072d805a5c96e4be59ccf09e2db2733,1193915,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_33000000_34000000.parquet,4a202022783839c011ac8994d23af0a03722060296e950fe2b1df0fc26f1808b,9d65409de5d5028868a3628790fb79bf5bd198bd0c2a004befdc68567054bdc0,00040e0871f492049f2f756c8b668773bdb728cbf39e9eb60cce84223ad2203d,cd2bca97eda7b6ef791ae7e157371652da70426a7ec70d99e36c77db16eda0ef,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,25b16956c8342b95ac4ab4f72bbd0def3d8ee5274a2ed3669d3f88d4dc893c13,ffcb214486ccfe9a8ebcfeaf96fdc97761cf24f4727254d86fd4e6acff8db513,52fe9612d15e3d83f8a713d5a31d38656bcec99da39306617de975f5d61daed5,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/cd2bca97eda7b6ef791ae7e157371652da70426a7ec70d99e36c77db16eda0ef.json,
dexible,ethereum,1,2023-02-16T17:31:47Z,10,100,0x071a45bfc6280198056cd6734ee2c3e9c68a6ac0,1:0x071a45bfc6280198056cd6734ee2c3e9c68a6ac0,UNKNOWN_REQUIRES_RPC,-1,0x9f6056bb3a566379c8b098f52d938f53d912d301a695ba0e9c30b0ed985e31c1,16612344,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,f1a1c08ddbe417d7842da81eefb6ff3e6a09ebcabd680579377821734566645d,001c68e2fe9927157e51afea7ad788b592d4775f200ef1b4fe6bd2f6b2deedca,cd6ceb5b68612fb1ca6ff033d1c51436918931e7e8117b21c7e13845f5acff12,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,567c23c2ee774a2963933159fd126e8c5d7b569b66cdfc8a7187ad6d6b2353b3,be129d04a423362f1b121536ec8fcb39fd72f283d112b150edef4baca4f6e9b6,d9f169553edb809f9f6ef71d045a122cc1e8f49784a497f284ceafff73d1bb10,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/cd6ceb5b68612fb1ca6ff033d1c51436918931e7e8117b21c7e13845f5acff12.json,
multichaincapital,ethereum,1,2021-11-20T16:23:10Z,10,100,0x37a3dadcfe60e77862d4beab5a559f3641e00aa9,1:0x37a3dadcfe60e77862d4beab5a559f3641e00aa9,UNKNOWN_REQUIRES_RPC,-1,0x7b359b85e36c7cb4d280fd5deb789791785585d3b3adcdf4db5f74366edab3f9,13652283,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_13000000_14000000.parquet,8885bd5034eff92607b7ffb297b079b222764c22e24fbd5bdf3f3d689c1a839b,82b3f2ad0b4bac3a4ab566d6425d76d60e361b8e73fe66dd51b32bca88eb69ee,000088b21018e7afb153eaaa69263e2ebc37daa59bda5df7dd5cf7e9b530d2ad,cd84a3a6f5cce088052690e85af7a9d91386680d39110e2bf0bf7a021c019e0d,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,3488a9078e04f78edb593f488eac0e06f1a9b388e1c0adef745024791ba04693,e307af1d0e39a027d59ddc4d0d4b51e650b306de92d2eb7112b6aa588e9b5616,b8371c06e38ae8c9784dd64a034093a853f40c701a3b35c181e6af79c5c13bc5,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/cd84a3a6f5cce088052690e85af7a9d91386680d39110e2bf0bf7a021c019e0d.json,
lusd,bsc,56,2023-06-13T09:35:18Z,10,100,0xd103385cfe41e4c30012eaf43f7d544a383a9248,56:0xd103385cfe41e4c30012eaf43f7d544a383a9248,UNKNOWN_REQUIRES_RPC,-1,0x38e31eadc21df506405600fe6261bee45af32a65bf0940215e632295aa205607,28331527,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,f843208ed6e1924f144b1d8efd4f622e89a039d7552f7816d87fae63eb177cdf,00026445f4977fbf95740f0f2de16b9da3aa6f627c9f70f7c72ef4683879de0d,cdcb7f47270149332d900c4970119d6b555107af18f46a417ddc660da2fcc9a8,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,f265491a00cab5c8d80b78f5dd7d74bfae0e854306452b9109a4f9753dff991e,f236ba53cf04d6c2fa9e611d4ed6d4a53d1609bf790b84c03bd322215e103b71,eaa29be7aa954781705ae11472b333f6154e635f02d5e3a1290efb539a4825de,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/cdcb7f47270149332d900c4970119d6b555107af18f46a417ddc660da2fcc9a8.json,
olympusdao,ethereum,1,2022-09-17T14:20:11Z,10,100,0xdc194849e66b54657abed6a837b320d765861bb1,1:0xdc194849e66b54657abed6a837b320d765861bb1,UNKNOWN_REQUIRES_RPC,-1,0xa38dba8608394d896915e435ff85919ede4b7e8bad8b31a96eef302739aa5dc5,15374723,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_15000000_16000000.parquet,fb048ce929cf0d541c7dfe8c10ffb84dba33d093f3718146318d7b12073d7d12,21ce36b4b4bbc3656864718975e5d5a987a6daccef7077a1bed329d6a6744026,0001e6830b98fefd71ad381ec001e0bcdfcfbeacdc86cd61a4f9764f4cc45d54,cdeaf4f85f6309c26c4d8d1d91e48b743a2662a8c2a04e4c4937e5ffd8a373ff,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,7aff14d0309c2394b130438c38048626728ebf74a35fce7088fb186cf7dbaa8a,34dcf2da5c6148785c27fb096b5fbad620ebf2d39074c7082d357fe72d2d15fc,a8ebf55a22b81d472f73d62c55ed7b9d1d116770f3c07fa0f2f16788cfc40f5a,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/cdeaf4f85f6309c26c4d8d1d91e48b743a2662a8c2a04e4c4937e5ffd8a373ff.json,
roi,bsc,56,2022-05-11T19:18:59Z,2,20,0xaee75f8a476369c2a2e5b9fd1f806de8deb8f93d,56:0xaee75f8a476369c2a2e5b9fd1f806de8deb8f93d,UNKNOWN_REQUIRES_RPC,-1,0x7f6a6089179b252269e7120d254d116eb9a3dbc90d3088233170f87ffe5ad361,17070058,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,48f8b3b8eecf7648c94629ea6c1801a868e63dbb11f2a378d88e5e722767d6c4,00019e18f741eaadfe39ad5bcce0cb05bb4742cc21d3ed889dbb63b9afb42278,ce495869c4805fb698b75b09c0e0a2fc82aaf9185a13460f45793a845e6a5835,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,0f9c21948adf90ce80a432a4f5bd32d1cb975b5ac7a9fe3db46979cce9639718,3609a15380ebdd76b73c40187f591cd14e3d3ea3e116f9b1bcdc5e9f20732c41,3ecbf1261f9e7d6baca48a4aeac4611eb052d5ff62c3c20a31cdf56c40829f94,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/ce495869c4805fb698b75b09c0e0a2fc82aaf9185a13460f45793a845e6a5835.json,
mttoken,bsc,56,2022-08-17T08:11:58Z,10,100,0x04f94e0bf3b30b0ce53288fbdfcfcf393ee5fb90,56:0x04f94e0bf3b30b0ce53288fbdfcfcf393ee5fb90,UNKNOWN_REQUIRES_RPC,-1,0x8a1da3b2a68206454dd144a69a976454f0c4bad4f8eed3de56493f4e574684c4,19803933,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,c64b52059ca887dece400df0bec55baaddd7a20760f81938f9f3d081ae886989,0001e710d072a7fe7d4a342a887cfd68e452e079dc591451088862d7bb2f6664,ce4f994a4aca921ad2fcf63383ded79bbd8e9b030df0f00e759ec47bdfc5a739,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,be0143364d90b003493761ea0ee3bbb9bdc7f542ff74abf1dd1aad44c1354531,4544ba0c4158fe7996eb37fab8a878b6602b8f8ef5cb78e2819e9d4f459c2b6f,27487379cfb914e9d6f3e3da9c2b3a2acb4f78961461da7f03d2c1efbc2c1525,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/ce4f994a4aca921ad2fcf63383ded79bbd8e9b030df0f00e759ec47bdfc5a739.json,
apedao,bsc,56,2023-07-16T00:41:01Z,6,60,0x6bcd408fe5600d3e3e2eca9f324f7ac0b6bd9716,56:0x6bcd408fe5600d3e3e2eca9f324f7ac0b6bd9716,UNKNOWN_REQUIRES_RPC,-1,0x16dedce9597115c60205ea83d20944793bbad852c7b2074f4272ffdea390ba3a,29342860,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,23641551bf687a7162cf701fb9a64ea13cb97345c5d0e5ab6a5fe3c09ec997f9,00025b03d9d7dd50862f8f621f36013cbbc1f27383346b2fcdc502ba939f9a7b,cedd422ebaf9f8f4fe50b0d3cf61181a03ca2ee3a2afc9a2ece8281ed4363a92,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,97b92cbfdcade44c541fffeb29e4988881dd9ecb3b1ae835ef06d0106f756943,bd0fa479cfc104379df6b875d8b8456f4d5eb96ae1fe3ceb7503b313664311e3,ef04b82b77d571bb747f5c05093e557c4fa4dd67fde1f5406e4a0f0ee23eb335,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/cedd422ebaf9f8f4fe50b0d3cf61181a03ca2ee3a2afc9a2ece8281ed4363a92.json,
burntbubba,ethereum,1,2023-01-11T15:25:11Z,10,100,0x0320192198c7fb9f2a653c45ae9d0a2e19fc70ff,1:0x0320192198c7fb9f2a653c45ae9d0a2e19fc70ff,UNKNOWN_REQUIRES_RPC,-1,0x576c884fbc2061385b88f1ae0400a064d5de8cf5c6d51327ba33b2bdce3e0ea3,16177183,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_12000000_13000000.parquet,f15d5aeb7e3fcb63cca93eb03fa583594412966874735914078f617ae9c9b2ea,606262595141d0f008b0356c65869cabcbb72336fb681211225db6c3ce0b3e4b,000096509ac86ce98df2853eb8f8eddddd63920548333570fea1897b5c7a05b6,cffef6be8e08a5a445a9e74af3311e99d2ef32357bf7d57decbbb0353669e9b8,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,f4daec139fc465b5d0090b9c84c937b92a972142ef83a34064d7bc2c98cd3c94,1c9976cc824bf3c50a7f65d86772004d098f2772e45988c6dfb7bf973383343d,918a7f4c81471461dab8839370f3c0068462db64ee0a6e4c15a0aa02dd61a12b,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/cffef6be8e08a5a445a9e74af3311e99d2ef32357bf7d57decbbb0353669e9b8.json,
SmartMesh,ethereum,1,2017-12-10T08:22:08Z,10,100,0x63c4b02dc98070c654f5ce3526f6dfb56496d01d,1:0x63c4b02dc98070c654f5ce3526f6dfb56496d01d,UNKNOWN_REQUIRES_RPC,-1,0xf250df2a2afd12ba6f1ef3e916576e6686c16323cf35d2f026740f511ce86914,4627472,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_27000000_28000000.parquet,1139f38241a564e9d3b6699af1dd324dbdb621a796a60b853718b835ed11e112,02f0d740b645a1c30e6571d0e34efd48e0714982140f24c24663a93572b3267a,00006a1bef0997dab819eba5436669e6929c2f49b445e1cde9026330d1d41065,d055b606e3c5a4abf1f56d1b749adb0a7a8711af7d7f021d7cd882b46bdefe50,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,f4d93f1027285a21ebc9d23b52bc89a4a7356d0b24b71160569636de7e139987,eee955d60563613bfbc86c96b5a272bde0ed28ce28303321aa4d22e73b255085,fa4365f83e9fad65d7806121634eb21ca3d902ba1f288704f607ca51bf06adcc,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/d055b606e3c5a4abf1f56d1b749adb0a7a8711af7d7f021d7cd882b46bdefe50.json,
alkimiya_io,ethereum,1,2024-07-15T20:09:23Z,10,100,0xe696d5a7f732b57e826b0dd8c48355c982d872e0,1:0xe696d5a7f732b57e826b0dd8c48355c982d872e0,UNKNOWN_REQUIRES_RPC,-1,0x378ac60030e08ec4687f91277e768e9792e6108e44799b3bc054f034509aa567,20170323,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_5000000_6000000.parquet,eb8d1ad9c414a2cf0a36d3fe5aa0b10e20823399807f3e5cfb6815af4b301cd7,26461a272497d0c170b6910ab7ffdceb9021b5c7e48ae6ff54a8e69b4ec57350,0001ec34e8cba8c36809c626b0b544e03b80c8bea21673626a0802269b4c8b29,d05981f5841305a62a7ec44a7946e2cd9a6f123db1c32705c312f053b3e43322,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,3b3213ba96771bf23c6aa5a29fdee72768ffe82eae58630f82f0c8422d25aea3,883a919d68ba59ef7a9157d87f6ee8cfe3088d831e6ca4d9c9a67dced4339190,b9a78d696d3b5d62c4d8ec1fd7a257f471e575358f26ac6900cc6c964e69feba,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/d05981f5841305a62a7ec44a7946e2cd9a6f123db1c32705c312f053b3e43322.json,
swampfinance,bsc,56,2021-03-10T12:15:17Z,10,100,0x8ca3bd13bbf3468d48369df508b9b614d9aa1802,56:0x8ca3bd13bbf3468d48369df508b9b614d9aa1802,UNKNOWN_REQUIRES_RPC,-1,0xbde30045590569f2544dcecd1d6ac0bea20f768badf18db68beaa9a676f6675f,5415668,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,5fa0bdb9f67e274ecd79b86dd0efc35eede879dac3be71c5d35ade6d4e538bd9,0000283413687c0147311147f53b8b4f0d069f13a67b51d318c4928bd4fda61e,d08a3a992a81d216babf2b7cd910c5bb1475dfb0f21c4e49761b2b2895736ad2,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,24046e1698110c78acea57ae0b1d951da85e2fe116ac506d6e9a96a335ea849a,3d7b1ff32a03546f4d50e18f514aaf63b5db128a2c0719140ecbf79ab46d7424,19ceb93def3fe364ed3b8689bb983f960cb41d7feb9ec8ae97a2cb98cca86b83,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/d08a3a992a81d216babf2b7cd910c5bb1475dfb0f21c4e49761b2b2895736ad2.json,
vtf,bsc,56,2022-10-10T13:43:10Z,10,100,0xe7c4606a8a4d8c6d31af2f862297aba388869813,56:0xe7c4606a8a4d8c6d31af2f862297aba388869813,UNKNOWN_REQUIRES_RPC,-1,0xc342151aaa55d85b4e8748524bec82a4c6d6d8f96dbc6f0e6c9f51ad5db7c2bf,21500044,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,33e358f9ea5cae2b62ae38c3a541f7df1db6813d0c9f2657dab7066e7bc74b0b,0005965c4fd31d193d008bdd9a4307e5424e025a96307390dffcdf651d73af1e,d097438ed3eec498ad9d1bd23f9fab4bd2f9f297e476048ede861019e57a4371,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,80df57fd7c3c3de39787e91d297da64238174fb0d881e4cb7e7f9286cb272768,a5a5d706fd7dc8cec0494fb1d59aae50bdecbbee00fa4d4f04fdca32f686f629,27416290b1f55cbc859310cee997474d45642fb469f59482a300cd8e9dbf76aa,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/d097438ed3eec498ad9d1bd23f9fab4bd2f9f297e476048ede861019e57a4371.json,
synaplogic,base,8453,2025-10-13T07:35:09Z,10,100,0xb45deebca665a4e79ea052d5a081aa532011a430,8453:0xb45deebca665a4e79ea052d5a081aa532011a430,UNKNOWN_REQUIRES_RPC,-1,0xc848ba5bdc968fed6ccd5edd60cb31570c877bef92c6fd04a79dbb0a67eac3ec,36656003,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_10000000_11000000.parquet,dc224a34690e621a034e308c5ab0ca0606654984ac1d2d10d1a2daa31cda8ec9,3576c367596d4b75d0d0e0f5543e8034e2a02f6913d70c0d6a80ea41aa1e2fbb,00006b9dd9478326b7296e68e148c2c59fe8f8757c69641118b3b69fbd66b0b5,d0fb51e7469d599c6174fba84e864c794dd619d5f39e5486f97d1fa40b3f13b2,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,6127410543ef856bd875939954aec06ee02880551cdc0e7ae23d15da97cffcf3,a0c9507dffce148277a52d0c22d0dc4bfb5676c4c8f5598f2cd9783dff6644d3,821c0c42800d181bab743f780104dcd4766ab0b05c9e04531ae2e9b6988e0ce4,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/d0fb51e7469d599c6174fba84e864c794dd619d5f39e5486f97d1fa40b3f13b2.json,
burgerswap,bsc,56,2020-09-20T01:26:49Z,10,100,0x74cd50cd0b72370bbbcac0ce5866326d85cfe09d,56:0x74cd50cd0b72370bbbcac0ce5866326d85cfe09d,UNKNOWN_REQUIRES_RPC,-1,0xa4d8f30869e1300222c7b641e34046e6991226c9141a135ee04aedc75144638c,439241,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,07796133ee08607a5f4fd181945b7acf115e66f2b4464424ed9c0c02371bd757,0095ef2b3e6171e8cb7dc4b2ef7bd8d240a7c7c54f53782ca2e3e503232d4dd8,d123a73aea7c02ae54b1a423b5921b7cff78c4c4cd0e334daaad1a8b161d32ad,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,0b182c9ca056a4b162af03922b4371405e5832ab2c7746217d36602ab497f1dc,f644deadbc9265dce2f3b3ea8c0d684ed7fa8eace780a0d06cadd5eab83d0e84,ddeff9c2b47d2bbe2eef318a4101291ff8f23caa76da84ccdcac379b8cb09bc9,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/d123a73aea7c02ae54b1a423b5921b7cff78c4c4cd0e334daaad1a8b161d32ad.json,
